order_details_id,order_id,item_id
12352,5967,13
12353,5968,24
12354,5968,16
12355,5968,13
12356,5968,28
12357,5969,23
12358,5969,29
12359,5970,8
12360,5970,18
12361,5970,9
12362,5971,10
12363,5971,2
12364,5971,17
12365,5971,8
12366,5972,12
12367,5973,2
12368,5973,3
12369,5974,13
12370,5975,23
12371,5975,13
12372,5975,25
12373,5976,27
12374,5976,11
12375,5977,21
12376,5977,14
12377,5977,4
12378,5977,25
12379,5978,31
12380,5979,6
12381,5979,22
12382,5980,14
12383,5980,8
12384,5981,26
12385,5981,31
12386,5982,31
12387,5983,5
12388,5984,25
12389,5984,23
12390,5985,14
12391,5985,5
12392,5986,19
12393,5987,20
12394,5987,19
12395,5987,22
12396,5988,25
12397,5988,8
12398,5988,26
12399,5989,9
12400,5989,8
12401,5990,14
12402,5990,17
12403,5991,26
12404,5991,17
12405,5992,6
12406,5992,17
12407,5992,31
12408,5993,28
12409,5994,17
12410,5994,29
12411,5995,7
12412,5995,5
12413,5996,16
12414,5996,26
12415,5997,23
12416,5997,20
12417,5998,31
12418,5998,9
12419,5999,5
12420,5999,18
12421,6000,13
12422,6000,17
12423,6001,19
12424,6001,2
12425,6001,8
12426,6002,19
12427,6003,20
12428,6003,12
12429,6003,17
12430,6004,32
12431,6004,6
12432,6005,14
12433,6005,17
12434,6006,14
12435,6006,24
12436,6007,25
12437,6007,28
12438,6008,22
12439,6008,9
12440,6008,19
12441,6008,3
12442,6009,32
12443,6009,2
12444,6009,22
12445,6009,14
12446,6010,16
12447,6010,25
12448,6010,29
12449,6010,8
12450,6011,8
12451,6012,2
12452,6012,14
12453,6013,5
12454,6013,23
12455,6013,9
12456,6014,18
12457,6015,8
12458,6015,12
12459,6016,9
12460,6016,19
12461,6017,26
12462,6017,24
12463,6018,5
12464,6019,13
12465,6019,30
12466,6020,8
12467,6020,15
12468,6020,27
12469,6020,19
12470,6021,25
12471,6021,26
12472,6022,17
12473,6022,2
12474,6023,18
12475,6023,22
12476,6024,8
12477,6025,23
12478,6025,17
12479,6026,1
12480,6026,18
12481,6026,26
12482,6027,14
12483,6027,29
12484,6027,30
12485,6027,18
12486,6028,31
12487,6028,21
12488,6028,28
12489,6029,2
12490,6029,11
12491,6030,20
12492,6030,11
12493,6030,25
12494,6031,12
12495,6031,19
12496,6031,13
12497,6032,10
12498,6033,9
12499,6033,13
12500,6033,10
12501,6034,4
12502,6034,3
12503,6035,29
12504,6035,19
12505,6036,5
12506,6036,6
12507,6037,11
12508,6037,29
12509,6038,4
12510,6038,32
12511,6038,30
12512,6039,2
12513,6040,2
12514,6041,13
12515,6041,3
12516,6042,27
12517,6042,26
12518,6042,32
12519,6043,25
12520,6043,23
12521,6044,9
12522,6044,17
12523,6045,11
12524,6046,9
12525,6047,22
12526,6048,14
12527,6049,3
12528,6049,25
12529,6049,29
12530,6050,28
12531,6050,3
12532,6051,28
12533,6051,29
12534,6052,30
12535,6052,13
12536,6053,12
12537,6053,18
12538,6053,28
12539,6054,6
12540,6054,5
12541,6054,9
12542,6055,30
12543,6055,12
12544,6056,5
12545,6057,31
12546,6057,32
12547,6058,25
12548,6058,8
12549,6059,18
12550,6059,13
12551,6059,4
12552,6060,18
12553,6060,8
12554,6061,9
12555,6061,4
12556,6061,14
12557,6061,11
12558,6062,15
12559,6062,12
12560,6062,22
12561,6062,25
12562,6063,23
12563,6063,2
12564,6064,26
12565,6064,13
12566,6065,25
12567,6066,17
12568,6066,16
12569,6066,2
12570,6067,22
12571,6067,3
12572,6067,26
12573,6068,22
12574,6068,18
12575,6068,19
12576,6068,27
12577,6069,9
12578,6070,14
12579,6071,17
12580,6071,19
12581,6071,18
12582,6072,18
12583,6073,1
12584,6073,21
12585,6073,18
12586,6073,3
12587,6074,16
12588,6075,13
12589,6076,30
12590,6077,18
12591,6077,6
12592,6077,13
12593,6078,24
12594,6079,32
12595,6079,18
12596,6080,20
12597,6080,18
12598,6081,9
12599,6081,31
12600,6082,9
12601,6082,30
12602,6083,12
12603,6083,11
12604,6083,3
12605,6084,29
12606,6084,21
12607,6084,30
12608,6085,13
12609,6085,17
12610,6086,15
12611,6086,11
12612,6087,8
12613,6087,28
12614,6088,2
12615,6088,13
12616,6088,32
12617,6088,19
12618,6089,9
12619,6089,13
12620,6089,4
12621,6089,2
12622,6090,27
12623,6091,22
12624,6091,24
12625,6091,29
12626,6091,3
12627,6092,13
12628,6093,27
12629,6093,2
12630,6094,2
12631,6094,17
12632,6095,13
12633,6095,14
12634,6096,17
12635,6096,18
12636,6097,15
12637,6097,23
12638,6097,9
12639,6098,19
12640,6099,8
12641,6099,6
12642,6100,19
12643,6100,23
12644,6101,6
12645,6101,23
12646,6102,18
12647,6102,30
12648,6102,13
12649,6103,19
12650,6103,2
12651,6103,14
12652,6104,9
12653,6104,3
12654,6104,25
12655,6104,28
12656,6105,22
12657,6106,4
12658,6107,20
12659,6108,14
12660,6109,22
12661,6109,9
12662,6110,32
12663,6110,30
12664,6111,8
12665,6112,9
12666,6112,20
12667,6112,32
12668,6113,32
12669,6114,6
12670,6114,16
12671,6115,26
12672,6115,8
12673,6115,13
12674,6116,7
12675,6116,14
12676,6116,21
12677,6117,14
12678,6117,13
12679,6117,29
12680,6118,13
12681,6118,17
12682,6119,31
12683,6119,29
12684,6119,2
12685,6120,13
12686,6121,22
12687,6121,29
12688,6122,8
12689,6122,5
12690,6123,13
12691,6123,29
12692,6124,28
12693,6124,9
12694,6124,22
12695,6124,32
12696,6125,31
12697,6125,14
12698,6125,4
12699,6126,31
12700,6126,14
12701,6127,23
12702,6127,9
12703,6127,30
12704,6127,29
12705,6128,28
12706,6128,31
12707,6129,22
12708,6130,31
12709,6130,27
12710,6130,30
12711,6131,13
12712,6132,22
12713,6132,12
12714,6132,4
12715,6133,1
12716,6134,29
12717,6134,13
12718,6134,5
12719,6135,14
12720,6135,18
12721,6136,25
12722,6137,9
12723,6137,28
12724,6138,8
12725,6138,30
12726,6139,14
12727,6139,19
12728,6140,20
12729,6140,2
12730,6140,22
12731,6141,30
12732,6142,9
12733,6142,26
12734,6142,4
12735,6143,8
12736,6143,14
12737,6144,27
12738,6145,4
12739,6145,22
12740,6146,13
12741,6147,17
12742,6148,23
12743,6148,17
12744,6149,13
12745,6150,4
12746,6151,20
12747,6151,3
12748,6152,12
12749,6152,5
12750,6152,4
12751,6152,14
12752,6153,16
12753,6154,8
12754,6155,31
12755,6155,18
12756,6156,7
12757,6157,25
12758,6158,24
12759,6158,15
12760,6158,13
12761,6159,31
12762,6159,13
12763,6160,7
12764,6161,12
12765,6161,30
12766,6162,30
12767,6162,9
12768,6162,8
12769,6163,11
12770,6163,22
12771,6163,16
12772,6164,14
12773,6165,2
12774,6165,14
12775,6166,6
12776,6166,20
12777,6167,16
12778,6168,14
12779,6168,19
12780,6169,3
12781,6169,5
12782,6169,29
12783,6170,9
12784,6170,11
12785,6170,4
12786,6171,11
12787,6172,3
12788,6172,29
12789,6173,10
12790,6173,13
12791,6174,31
12792,6175,18
12793,6176,31
12794,6177,4
12795,6177,14
12796,6177,29
12797,6178,13
12798,6178,19
12799,6179,10
12800,6180,9
12801,6181,12
12802,6181,7
12803,6182,13
12804,6183,9
12805,6183,30
12806,6184,22
12807,6185,3
12808,6186,8
12809,6186,15
12810,6186,29
12811,6187,1
12812,6187,20
12813,6188,3
12814,6189,3
12815,6189,20
12816,6190,18
12817,6190,15
12818,6191,31
12819,6192,4
12820,6192,19
12821,6193,13
12822,6193,17
12823,6194,16
12824,6195,18
12825,6196,15
12826,6196,19
12827,6196,14
12828,6196,3
12829,6197,3
12830,6197,9
12831,6197,29
12832,6198,3
12833,6198,26
12834,6199,5
12835,6199,15
12836,6200,8
12837,6201,26
12838,6201,19
12839,6201,14
12840,6202,11
12841,6203,9
12842,6203,12
12843,6203,22
12844,6204,1
12845,6204,12
12846,6205,22
12847,6205,20
12848,6205,17
12849,6206,15
12850,6206,8
12851,6206,2
12852,6207,26
12853,6207,9
12854,6208,26
12855,6208,14
12856,6208,6
12857,6208,25
12858,6209,14
12859,6210,3
12860,6210,27
12861,6210,6
12862,6211,29
12863,6211,11
12864,6212,15
12865,6213,11
12866,6213,5
12867,6214,26
12868,6214,29
12869,6215,8
12870,6216,26
12871,6216,12
12872,6216,8
12873,6216,31
12874,6217,8
12875,6217,10
12876,6218,8
12877,6218,22
12878,6219,19
12879,6219,10
12880,6219,14
12881,6220,26
12882,6220,23
12883,6221,20
12884,6221,14
12885,6222,28
12886,6222,23
12887,6223,22
12888,6224,29
12889,6225,4
12890,6225,3
12891,6226,4
12892,6226,8
12893,6227,11
12894,6227,3
12895,6228,25
12896,6228,23
12897,6229,29
12898,6229,7
12899,6229,2
12900,6229,13
12901,6230,21
12902,6230,22
12903,6231,17
12904,6232,27
12905,6233,20
12906,6233,17
12907,6234,30
12908,6234,10
12909,6235,18
12910,6235,6
12911,6235,11
12912,6236,9
12913,6236,16
12914,6237,9
12915,6238,12
12916,6238,13
12917,6239,17
12918,6240,17
12919,6240,29
12920,6240,22
12921,6241,8
12922,6241,16
12923,6241,14
12924,6242,3
12925,6242,4
12926,6242,1
12927,6243,20
12928,6244,21
12929,6245,31
12930,6245,16
12931,6245,25
12932,6245,21
12933,6246,9
12934,6246,3
12935,6247,17
12936,6248,11
12937,6248,22
12938,6248,25
12939,6249,14
12940,6249,18
12941,6249,17
12942,6250,20
12943,6250,29
12944,6251,18
12945,6251,5
12946,6251,6
12947,6251,28
12948,6252,20
12949,6253,12
12950,6254,25
12951,6255,3
12952,6256,8
12953,6257,25
12954,6257,14
12955,6257,27
12956,6257,30
12957,6258,17
12958,6258,18
12959,6259,23
12960,6259,31
12961,6260,9
12962,6260,4
12963,6260,12
12964,6260,25
12965,6261,4
12966,6261,18
12967,6262,3
12968,6262,26
12969,6263,6
12970,6263,29
12971,6263,23
12972,6264,12
12973,6265,7
12974,6265,28
12975,6266,17
12976,6266,5
12977,6267,12
12978,6268,9
12979,6269,6
12980,6270,20
12981,6270,13
12982,6270,32
12983,6271,10
12984,6272,29
12985,6272,4
12986,6273,9
12987,6273,5
12988,6274,16
12989,6274,28
12990,6275,16
12991,6275,2
12992,6276,4
12993,6276,5
12994,6276,12
12995,6277,8
12996,6277,14
12997,6278,8
12998,6279,22
12999,6280,12
13000,6281,20
13001,6282,8
13002,6283,24
13003,6283,23
13004,6284,28
13005,6285,14
13006,6285,18
13007,6285,9
13008,6286,18
13009,6287,12
13010,6287,5
13011,6288,30
13012,6288,24
13013,6288,14
13014,6288,25
13015,6289,1
13016,6289,8
13017,6290,14
13018,6291,22
13019,6292,20
13020,6293,17
13021,6293,31
13022,6294,13
13023,6294,15
13024,6295,16
13025,6295,18
13026,6296,18
13027,6297,30
13028,6297,32
13029,6298,5
13030,6298,29
13031,6298,18
13032,6299,22
13033,6299,9
13034,6299,5
13035,6300,22
13036,6301,22
13037,6301,2
13038,6302,13
13039,6303,27
13040,6304,25
13041,6304,29
13042,6305,29
13043,6305,8
13044,6306,15
13045,6307,25
13046,6308,13
13047,6308,31
13048,6309,26
13049,6309,30
13050,6310,17
13051,6310,24
13052,6311,4
13053,6312,3
13054,6313,23
13055,6313,12
13056,6313,27
13057,6314,23
13058,6315,15
13059,6316,30
13060,6316,24
13061,6316,22
13062,6317,8
13063,6318,12
13064,6319,22
13065,6319,30
13066,6320,32
13067,6320,25
13068,6321,18
13069,6321,2
13070,6322,18
13071,6322,11
13072,6322,13
13073,6323,8
13074,6323,11
13075,6324,8
13076,6324,29
13077,6325,9
13078,6326,11
13079,6327,7
13080,6327,23
13081,6327,31
13082,6328,2
13083,6328,5
13084,6329,1
13085,6329,20
13086,6329,17
13087,6329,18
13088,6330,2
13089,6330,18
13090,6331,24
13091,6331,26
13092,6331,19
13093,6332,26
13094,6332,10
13095,6333,1
13096,6334,18
13097,6334,2
13098,6334,4
13099,6335,9
13100,6336,23
13101,6336,31
13102,6337,29
13103,6337,25
13104,6338,29
13105,6339,13
13106,6340,11
13107,6340,9
13108,6341,18
13109,6342,10
13110,6342,8
13111,6342,30
13112,6343,27
13113,6343,5
13114,6344,30
13115,6345,23
13116,6345,9
13117,6346,9
13118,6346,18
13119,6347,24
13120,6347,27
13121,6347,17
13122,6348,20
13123,6348,14
13124,6349,32
13125,6349,17
13126,6349,7
13127,6350,18
13128,6351,11
13129,6352,13
13130,6352,5
13131,6352,9
13132,6352,6
13133,6353,2
13134,6353,26
13135,6353,1
13136,6354,25
13137,6355,23
13138,6355,19
13139,6356,12
13140,6356,29
13141,6357,22
13142,6357,20
13143,6357,3
13144,6358,8
13145,6358,5
13146,6359,22
13147,6360,8
13148,6360,16
13149,6361,17
13150,6361,3
13151,6362,9
13152,6362,25
13153,6362,29
13154,6363,7
13155,6363,13
13156,6364,16
13157,6364,2
13158,6365,9
13159,6366,1
13160,6367,8
13161,6367,30
13162,6367,18
13163,6367,26
13164,6368,25
13165,6369,3
13166,6369,30
13167,6369,9
13168,6370,19
13169,6370,17
13170,6371,32
13171,6371,24
13172,6372,6
13173,6372,13
13174,6373,4
13175,6373,10
13176,6374,19
13177,6375,2
13178,6375,8
13179,6375,31
13180,6376,23
13181,6376,5
13182,6376,3
13183,6376,26
13184,6377,8
13185,6377,26
13186,6378,16
13187,6378,8
13188,6379,28
13189,6379,23
13190,6380,24
13191,6380,10
13192,6381,17
13193,6382,8
13194,6382,28
13195,6383,27
13196,6383,17
13197,6384,8
13198,6384,23
13199,6385,20
13200,6385,8
13201,6386,27
13202,6387,14
13203,6387,11
13204,6388,21
13205,6389,5
13206,6389,19
13207,6390,22
13208,6391,30
13209,6392,5
13210,6393,30
13211,6393,24
13212,6393,3
13213,6393,10
13214,6394,9
13215,6395,8
13216,6395,28
13217,6396,11
13218,6396,4
13219,6397,16
13220,6398,8
13221,6399,5
13222,6400,2
13223,6401,13
13224,6401,19
13225,6402,26
13226,6402,13
13227,6403,15
13228,6404,3
13229,6405,13
13230,6405,30
13231,6405,22
13232,6406,16
13233,6407,30
13234,6407,15
13235,6408,15
13236,6408,10
13237,6408,28
13238,6409,19
13239,6410,8
13240,6410,29
13241,6411,9
13242,6412,16
13243,6413,24
13244,6413,30
13245,6413,18
13246,6414,4
13247,6415,7
13248,6415,30
13249,6416,16
13250,6416,19
13251,6417,10
13252,6417,19
13253,6418,28
13254,6418,12
13255,6419,15
13256,6419,14
13257,6420,13
13258,6421,8
13259,6422,30
13260,6423,6
13261,6423,2
13262,6423,14
13263,6423,28
13264,6424,31
13265,6424,14
13266,6424,11
13267,6425,11
13268,6425,4
13269,6426,29
13270,6427,22
13271,6427,13
13272,6428,28
13273,6429,11
13274,6430,17
13275,6430,2
13276,6430,18
13277,6430,11
13278,6431,14
13279,6431,2
13280,6431,3
13281,6432,25
13282,6432,10
13283,6432,24
13284,6433,27
13285,6433,24
13286,6434,3
13287,6434,8
13288,6434,5
13289,6435,27
13290,6436,29
13291,6436,28
13292,6437,31
13293,6437,21
13294,6438,23
13295,6438,26
13296,6439,20
13297,6440,2
13298,6440,6
13299,6440,8
13300,6440,25
13301,6441,24
13302,6442,8
13303,6443,22
13304,6443,3
13305,6444,31
13306,6444,20
13307,6445,19
13308,6445,25
13309,6445,15
13310,6445,26
13311,6446,22
13312,6446,19
13313,6447,32
13314,6447,13
13315,6448,17
13316,6448,6
13317,6449,21
13318,6449,23
13319,6450,19
13320,6451,28
13321,6451,27
13322,6452,4
13323,6452,9
13324,6453,17
13325,6454,9
13326,6454,2
13327,6455,26
13328,6455,13
13329,6456,22
13330,6457,18
13331,6457,10
13332,6457,20
13333,6458,23
13334,6458,5
13335,6459,19
13336,6460,8
13337,6461,17
13338,6461,9
13339,6461,21
13340,6462,32
13341,6462,29
13342,6463,18
13343,6463,25
13344,6464,31
13345,6465,13
13346,6465,29
13347,6466,11
13348,6467,14
13349,6468,18
13350,6468,12
13351,6468,28
13352,6468,10
13353,6469,7
13354,6469,4
13355,6469,27
13356,6470,18
13357,6471,1
13358,6471,23
13359,6472,30
13360,6473,30
13361,6474,13
13362,6474,22
13363,6474,19
13364,6475,31
13365,6475,26
13366,6475,9
13367,6475,3
13368,6476,25
13369,6476,31
13370,6476,5
13371,6477,22
13372,6477,9
13373,6478,16
13374,6479,24
13375,6479,16
13376,6479,22
13377,6479,3
13378,6480,13
13379,6481,13
13380,6482,19
13381,6482,5
13382,6482,11
13383,6483,28
13384,6483,17
13385,6484,4
13386,6484,14
13387,6485,17
13388,6485,32
13389,6486,10
13390,6487,23
13391,6487,13
13392,6487,16
13393,6488,4
13394,6488,8
13395,6488,22
13396,6489,25
13397,6489,4
13398,6490,7
13399,6491,4
13400,6491,12
13401,6492,30
13402,6492,22
13403,6492,12
13404,6493,4
13405,6494,4
13406,6494,5
13407,6495,4
13408,6495,13
13409,6495,5
13410,6495,25
13411,6496,29
13412,6496,21
13413,6497,13
13414,6497,6
13415,6498,4
13416,6498,9
13417,6499,5
13418,6500,9
13419,6501,26
13420,6501,13
13421,6502,13
13422,6502,5
13423,6502,4
13424,6503,7
13425,6503,17
13426,6504,18
13427,6504,28
13428,6505,22
13429,6505,15
13430,6506,3
13431,6507,27
13432,6507,17
13433,6508,22
13434,6508,14
13435,6509,31
13436,6510,26
13437,6511,9
13438,6511,1
13439,6512,2
13440,6512,32
13441,6513,4
13442,6514,4
13443,6515,17
13444,6516,29
13445,6516,4
13446,6517,24
13447,6517,2
13448,6517,25
13449,6518,18
13450,6518,17
13451,6519,6
13452,6519,11
13453,6520,10
13454,6520,30
13455,6521,25
13456,6521,30
13457,6521,19
13458,6522,23
13459,6522,19
13460,6523,13
13461,6524,4
13462,6525,22
13463,6525,8
13464,6526,2
13465,6527,28
13466,6527,3
13467,6527,1
13468,6528,4
13469,6528,22
13470,6528,13
13471,6529,28
13472,6529,11
13473,6529,22
13474,6530,5
13475,6530,21
13476,6531,19
13477,6532,17
13478,6532,25
13479,6533,29
13480,6533,17
13481,6533,18
13482,6534,8
13483,6534,10
13484,6535,3
13485,6535,13
13486,6535,5
13487,6536,16
13488,6536,15
13489,6536,4
13490,6536,8
13491,6537,28
13492,6537,22
13493,6538,2
13494,6538,31
13495,6539,1
13496,6540,9
13497,6540,22
13498,6541,4
13499,6542,6
13500,6542,8
13501,6542,29
13502,6543,14
13503,6544,13
13504,6544,32
13505,6545,13
13506,6545,26
13507,6546,23
13508,6547,25
13509,6547,18
13510,6547,27
13511,6548,9
13512,6548,23
13513,6549,3
13514,6549,26
13515,6549,15
13516,6550,30
13517,6550,23
13518,6550,4
13519,6551,6
13520,6551,14
13521,6551,13
13522,6552,28
13523,6552,23
13524,6553,14
13525,6554,14
13526,6554,4
13527,6555,25
13528,6555,4
13529,6556,5
13530,6557,16
13531,6558,22
13532,6559,11
13533,6560,18
13534,6560,25
13535,6561,16
13536,6561,19
13537,6562,30
13538,6563,13
13539,6563,28
13540,6564,15
13541,6565,2
13542,6566,27
13543,6566,28
13544,6566,8
13545,6567,19
13546,6567,20
13547,6567,21
13548,6568,27
13549,6568,14
13550,6569,22
13551,6570,24
13552,6570,8
13553,6571,9
13554,6572,6
13555,6573,28
13556,6573,27
13557,6574,8
13558,6574,26
13559,6575,22
13560,6576,9
13561,6577,18
13562,6577,26
13563,6577,2
13564,6578,9
13565,6579,28
13566,6579,12
13567,6579,11
13568,6579,24
13569,6580,18
13570,6580,27
13571,6580,4
13572,6581,28
13573,6581,14
13574,6582,6
13575,6582,12
13576,6582,18
13577,6583,24
13578,6584,2
13579,6584,11
13580,6584,3
13581,6585,15
13582,6585,19
13583,6586,13
13584,6587,28
13585,6587,25
13586,6588,29
13587,6588,17
13588,6588,8
13589,6589,28
13590,6589,17
13591,6590,13
13592,6591,13
13593,6591,8
13594,6591,30
13595,6592,15
13596,6592,3
13597,6593,14
13598,6593,8
13599,6593,13
13600,6593,30
13601,6594,10
13602,6594,22
13603,6595,13
13604,6596,28
13605,6597,20
13606,6597,15
13607,6597,17
13608,6598,22
13609,6598,9
13610,6599,27
13611,6600,24
13612,6600,15
13613,6600,13
13614,6601,26
13615,6601,15
13616,6601,30
13617,6602,14
13618,6603,27
13619,6604,18
13620,6604,30
13621,6605,28
13622,6605,31
13623,6605,17
13624,6606,13
13625,6606,17
13626,6606,19
13627,6607,2
13628,6607,8
13629,6608,29
13630,6608,8
13631,6609,14
13632,6609,9
13633,6610,10
13634,6610,7
13635,6610,4
13636,6611,20
13637,6612,17
13638,6612,11
13639,6613,29
13640,6613,7
13641,6614,30
13642,6615,10
13643,6615,7
13644,6616,14
13645,6616,24
13646,6617,27
13647,6617,30
13648,6617,8
13649,6618,6
13650,6618,29
13651,6619,16
13652,6620,9
13653,6620,11
13654,6621,13
13655,6622,26
13656,6622,9
13657,6623,27
13658,6623,31
13659,6623,30
13660,6624,29
13661,6625,31
13662,6625,13
13663,6626,16
13664,6626,26
13665,6627,3
13666,6627,29
13667,6628,1
13668,6628,20
13669,6629,23
13670,6629,20
13671,6630,21
13672,6630,25
13673,6630,26
13674,6630,27
13675,6631,29
13676,6631,13
13677,6631,14
13678,6632,19
13679,6632,13
13680,6633,2
13681,6634,12
13682,6634,24
13683,6634,6
13684,6635,13
13685,6635,3
13686,6636,24
13687,6636,19
13688,6636,5
13689,6636,2
13690,6637,29
13691,6637,19
13692,6638,13
13693,6638,2
13694,6638,3
13695,6639,9
13696,6640,27
13697,6641,9
13698,6641,30
13699,6642,14
13700,6642,6
13701,6643,6
13702,6643,28
13703,6644,2
13704,6644,5
13705,6644,11
13706,6645,26
13707,6645,18
13708,6646,2
13709,6646,8
13710,6647,24
13711,6648,23
13712,6649,30
13713,6650,1
13714,6650,27
13715,6651,24
13716,6652,19
13717,6652,27
13718,6653,22
13719,6654,15
13720,6654,13
13721,6654,16
13722,6655,9
13723,6655,13
13724,6656,11
13725,6656,27
13726,6656,9
13727,6657,10
13728,6657,14
13729,6657,31
13730,6658,31
13731,6658,24
13732,6659,14
13733,6659,15
13734,6659,21
13735,6660,25
13736,6661,22
13737,6661,14
13738,6662,26
13739,6662,13
13740,6663,19
13741,6663,9
13742,6663,14
13743,6664,13
13744,6665,27
13745,6665,20
13746,6666,13
13747,6667,22
13748,6668,29
13749,6668,11
13750,6669,15
13751,6670,9
13752,6670,32
13753,6671,10
13754,6672,22
13755,6672,14
13756,6672,13
13757,6673,14
13758,6674,30
13759,6674,32
13760,6674,8
13761,6675,14
13762,6675,25
13763,6676,26
13764,6676,16
13765,6676,28
13766,6676,30
13767,6677,28
13768,6677,22
13769,6677,17
13770,6678,22
13771,6678,25
13772,6679,7
13773,6679,2
13774,6679,22
13775,6680,26
13776,6681,17
13777,6681,10
13778,6682,26
13779,6683,9
13780,6683,13
13781,6684,23
13782,6685,25
13783,6685,12
13784,6685,4
13785,6686,29
13786,6687,9
13787,6687,17
13788,6688,16
13789,6688,27
13790,6689,17
13791,6689,27
13792,6690,17
13793,6690,11
13794,6691,21
13795,6692,13
13796,6692,3
13797,6693,16
13798,6693,26
13799,6693,24
13800,6694,20
13801,6694,15
13802,6695,29
13803,6696,13
13804,6696,28
13805,6697,11
13806,6698,9
13807,6698,13
13808,6698,29
13809,6699,22
13810,6699,30
13811,6700,23
13812,6700,18
13813,6701,31
13814,6701,8
13815,6701,11
13816,6701,13
13817,6702,1
13818,6703,6
13819,6703,28
13820,6703,23
13821,6704,22
13822,6705,3
13823,6705,4
13824,6706,17
13825,6707,25
13826,6708,14
13827,6708,22
13828,6709,11
13829,6709,14
13830,6709,16
13831,6710,21
13832,6711,7
13833,6712,3
13834,6712,5
13835,6712,22
13836,6713,18
13837,6713,26
13838,6713,9
13839,6713,13
13840,6714,32
13841,6714,20
13842,6714,9
13843,6715,21
13844,6715,17
13845,6716,17
13846,6716,24
13847,6717,18
13848,6718,29
13849,6718,17
13850,6718,25
13851,6719,15
13852,6719,29
13853,6720,3
13854,6721,29
13855,6722,20
13856,6722,9
13857,6723,31
13858,6723,24
13859,6724,13
13860,6724,30
13861,6725,10
13862,6726,31
13863,6726,26
13864,6727,27
13865,6728,23
13866,6729,29
13867,6729,30
13868,6730,16
13869,6730,32
13870,6731,10
13871,6732,31
13872,6732,4
13873,6732,24
13874,6732,22
13875,6733,22
13876,6733,2
13877,6733,30
13878,6734,19
13879,6734,22
13880,6735,19
13881,6735,4
13882,6736,7
13883,6737,12
13884,6737,4
13885,6737,5
13886,6738,12
13887,6738,8
13888,6739,2
13889,6739,10
13890,6740,13
13891,6741,32
13892,6741,16
13893,6742,17
13894,6743,16
13895,6743,13
13896,6743,20
13897,6743,24
13898,6744,6
13899,6745,2
13900,6745,9
13901,6745,25
13902,6746,24
13903,6746,9
13904,6747,30
13905,6747,28
13906,6748,9
13907,6748,21
13908,6749,3
13909,6750,8
13910,6750,9
13911,6751,26
13912,6751,9
13913,6751,23
13914,6752,15
13915,6752,3
13916,6752,12
13917,6753,20
13918,6754,9
13919,6754,12
13920,6754,31
13921,6755,6
13922,6755,9
13923,6756,5
13924,6757,4
13925,6757,12
13926,6758,30
13927,6758,16
13928,6758,17
13929,6758,24
13930,6759,8
13931,6760,5
13932,6760,4
13933,6761,25
13934,6761,15
13935,6761,22
13936,6761,14
13937,6762,16
13938,6763,22
13939,6763,31
13940,6764,22
13941,6764,27
13942,6765,29
13943,6765,26
13944,6766,26
13945,6766,15
13946,6767,31
13947,6767,3
13948,6768,4
13949,6769,23
13950,6769,13
13951,6769,17
13952,6770,5
13953,6770,2
13954,6771,13
13955,6772,19
13956,6773,29
13957,6773,18
13958,6773,9
13959,6774,10
13960,6774,17
13961,6775,26
13962,6775,2
13963,6776,18
13964,6776,12
13965,6776,23
13966,6777,8
13967,6778,26
13968,6779,27
13969,6779,16
13970,6780,6
13971,6781,4
13972,6781,1
13973,6782,25
13974,6783,30
13975,6783,17
13976,6783,27
13977,6784,9
13978,6785,30
13979,6785,29
13980,6785,23
13981,6785,11
13982,6786,2
13983,6786,22
13984,6786,26
13985,6786,18
13986,6787,24
13987,6787,22
13988,6788,26
13989,6789,26
13990,6789,8
13991,6790,23
13992,6790,12
13993,6791,19
13994,6792,7
13995,6792,29
13996,6792,28
13997,6793,32
13998,6793,15
13999,6793,22
14000,6794,2
14001,6794,28
14002,6794,7
14003,6794,32
14004,6795,5
14005,6795,6
14006,6796,9
14007,6796,23
14008,6797,25
14009,6797,17
14010,6798,10
14011,6798,13
14012,6799,5
14013,6799,27
14014,6799,28
14015,6800,28
14016,6801,26
14017,6802,29
14018,6802,20
14019,6802,4
14020,6803,16
14021,6804,25
14022,6804,14
14023,6805,13
14024,6806,24
14025,6806,13
14026,6807,25
14027,6807,8
14028,6807,30
14029,6808,14
14030,6809,32
14031,6810,22
14032,6811,12
14033,6811,13
14034,6811,31
14035,6812,24
14036,6813,30
14037,6813,23
14038,6814,27
14039,6814,9
14040,6815,31
14041,6816,26
14042,6816,25
14043,6817,11
14044,6817,29
14045,6818,13
14046,6818,15
14047,6819,30
14048,6819,24
14049,6819,9
14050,6820,30
14051,6820,9
14052,6821,10
14053,6821,2
14054,6821,30
14055,6822,27
14056,6822,4
14057,6822,25
14058,6823,9
14059,6823,14
14060,6823,24
14061,6824,15
14062,6825,7
14063,6825,31
14064,6826,27
14065,6827,22
14066,6827,8
14067,6827,14
14068,6828,6
14069,6828,24
14070,6828,28
14071,6829,9
14072,6830,5
14073,6830,9
14074,6831,13
14075,6831,15
14076,6832,32
14077,6832,14
14078,6832,2
14079,6832,22
14080,6833,29
14081,6834,27
14082,6834,5
14083,6835,6
14084,6835,24
14085,6835,16
14086,6836,20
14087,6836,8
14088,6837,22
14089,6837,4
14090,6838,13
14091,6839,22
14092,6839,31
14093,6840,4
14094,6840,11
14095,6840,23
14096,6841,22
14097,6841,2
14098,6842,15
14099,6843,12
