order_id,order_date,order_time
6572,2023-07-28,23:53:00
6573,2023-07-28,18:02:00
6574,2023-07-28,07:29:00
6575,2023-07-28,21:58:00
6576,2023-07-28,13:52:00
6577,2023-07-28,20:47:00
6578,2023-07-28,21:53:00
6579,2023-07-28,11:57:00
6580,2023-07-28,21:27:00
6581,2023-07-28,23:27:00
6582,2023-07-28,11:00:00
6583,2023-07-28,21:58:00
6584,2023-07-28,11:45:00
6585,2023-07-28,12:18:00
6586,2023-07-28,10:34:00
6587,2023-07-29,13:49:00
6588,2023-07-29,18:33:00
6589,2023-07-29,20:49:00
6590,2023-07-29,19:27:00
6591,2023-07-29,15:18:00
6592,2023-07-29,21:34:00
6593,2023-07-29,21:10:00
6594,2023-07-29,14:50:00
6595,2023-07-29,08:34:00
6596,2023-07-29,17:33:00
6597,2023-07-29,18:30:00
6598,2023-07-29,21:50:00
6599,2023-07-29,20:01:00
6600,2023-07-29,14:11:00
6601,2023-07-29,11:36:00
6602,2023-07-29,16:01:00
6603,2023-07-29,19:08:00
6604,2023-07-29,07:08:00
6605,2023-07-29,17:48:00
6606,2023-07-29,23:54:00
6607,2023-07-29,22:24:00
6608,2023-07-29,07:35:00
6609,2023-07-29,20:59:00
6610,2023-07-29,11:50:00
6611,2023-07-29,16:32:00
6612,2023-07-29,11:29:00
6613,2023-07-29,16:45:00
6614,2023-07-29,12:31:00
6615,2023-07-29,12:50:00
6616,2023-07-29,12:17:00
6617,2023-07-29,14:08:00
6618,2023-07-29,15:10:00
6619,2023-07-29,14:21:00
6620,2023-07-29,18:28:00
6621,2023-07-29,13:46:00
6622,2023-07-29,20:58:00
6623,2023-07-29,13:43:00
6624,2023-07-29,14:53:00
6625,2023-07-29,20:27:00
6626,2023-07-29,19:00:00
6627,2023-07-30,13:31:00
6628,2023-07-30,18:46:00
6629,2023-07-30,10:14:00
6630,2023-07-30,20:26:00
6631,2023-07-30,11:29:00
6632,2023-07-30,12:17:00
6633,2023-07-30,21:11:00
6634,2023-07-30,20:56:00
6635,2023-07-30,20:00:00
6636,2023-07-30,14:33:00
6637,2023-07-30,19:10:00
6638,2023-07-30,21:15:00
6639,2023-07-30,14:04:00
6640,2023-07-30,13:00:00
6641,2023-07-30,15:50:00
6642,2023-07-30,11:05:00
6643,2023-07-30,13:00:00
6644,2023-07-30,21:56:00
6645,2023-07-30,18:20:00
6646,2023-07-30,11:47:00
6647,2023-07-30,20:14:00
6648,2023-07-30,21:03:00
6649,2023-07-30,19:12:00
6650,2023-07-30,10:04:00
6651,2023-07-30,20:43:00
6652,2023-07-30,10:16:00
6653,2023-07-30,18:56:00
6654,2023-07-30,20:35:00
6655,2023-07-30,20:14:00
6656,2023-07-30,19:51:00
6657,2023-07-30,21:26:00
6658,2023-07-30,19:55:00
6659,2023-07-30,20:08:00
6660,2023-07-30,20:30:00
6661,2023-07-30,21:53:00
6662,2023-07-30,19:30:00
6663,2023-07-30,13:51:00
6664,2023-07-30,19:57:00
6665,2023-07-30,18:02:00
6666,2023-07-30,11:09:00
6667,2023-07-30,14:14:00
6668,2023-07-30,18:29:00
6669,2023-07-30,19:56:00
6670,2023-07-30,20:28:00
6671,2023-07-30,12:21:00
6672,2023-07-30,19:26:00
6673,2023-07-30,21:55:00
6674,2023-07-30,14:02:00
6675,2023-07-31,17:35:00
6676,2023-07-31,13:57:00
6677,2023-07-31,12:35:00
6678,2023-07-31,12:20:00
6679,2023-07-31,21:58:00
6680,2023-07-31,23:25:00
6681,2023-07-31,18:21:00
6682,2023-07-31,14:52:00
6683,2023-07-31,16:45:00
6684,2023-07-31,13:28:00
6685,2023-07-31,20:05:00
6686,2023-07-31,14:10:00
6687,2023-07-31,12:46:00
6688,2023-07-31,18:34:00
6689,2023-07-31,20:06:00
6690,2023-07-31,09:46:00
6691,2023-07-31,07:56:00
6692,2023-07-31,11:06:00
6693,2023-07-31,17:24:00
6694,2023-07-31,11:09:00
6695,2023-07-31,13:45:00
6696,2023-07-31,21:03:00
6697,2023-07-31,19:10:00
6698,2023-07-31,21:45:00
6699,2023-07-31,19:20:00
6700,2023-07-31,20:44:00
6701,2023-07-31,19:00:00
6702,2023-07-31,19:11:00
6703,2023-07-31,16:50:00
6704,2023-07-31,20:55:00
6705,2023-07-31,22:10:00
6706,2023-08-01,18:05:00
6707,2023-08-01,13:13:00
6708,2023-08-01,19:58:00
6709,2023-08-01,20:28:00
6710,2023-08-01,20:02:00
6711,2023-08-01,15:53:00
6712,2023-08-01,16:45:00
6713,2023-08-01,12:29:00
6714,2023-08-01,18:59:00
6715,2023-08-01,13:41:00
6716,2023-08-01,08:42:00
6717,2023-08-01,18:03:00
6718,2023-08-01,10:18:00
6719,2023-08-01,22:19:00
6720,2023-08-01,18:13:00
6721,2023-08-01,18:00:00
6722,2023-08-01,12:02:00
6723,2023-08-01,21:02:00
6724,2023-08-01,20:04:00
6725,2023-08-01,13:40:00
6726,2023-08-01,18:14:00
6727,2023-08-01,23:56:00
6728,2023-08-01,19:34:00
6729,2023-08-01,12:58:00
6730,2023-08-01,13:09:00
6731,2023-08-01,10:04:00
6732,2023-08-01,10:31:00
6733,2023-08-01,18:41:00
6734,2023-08-01,10:58:00
6735,2023-08-01,18:04:00
6736,2023-08-01,21:30:00
6737,2023-08-02,08:30:00
6738,2023-08-02,19:45:00
6739,2023-08-02,19:42:00
6740,2023-08-02,13:19:00
6741,2023-08-02,20:55:00
6742,2023-08-02,11:25:00
6743,2023-08-02,16:48:00
6744,2023-08-02,19:21:00
6745,2023-08-02,12:10:00
6746,2023-08-02,18:04:00
6747,2023-08-02,16:20:00
6748,2023-08-02,14:11:00
6749,2023-08-02,14:34:00
6750,2023-08-02,11:40:00
6751,2023-08-02,12:14:00
6752,2023-08-02,20:21:00
6753,2023-08-02,18:00:00
6754,2023-08-02,18:36:00
6755,2023-08-02,10:53:00
6756,2023-08-02,20:15:00
6757,2023-08-02,10:32:00
6758,2023-08-02,11:09:00
6759,2023-08-02,18:05:00
6760,2023-08-02,14:14:00
6761,2023-08-02,18:18:00
6762,2023-08-02,20:59:00
6763,2023-08-03,14:20:00
6764,2023-08-03,19:05:00
6765,2023-08-03,14:19:00
6766,2023-08-03,11:14:00
6767,2023-08-03,22:26:00
6768,2023-08-03,19:51:00
6769,2023-08-03,08:29:00
6770,2023-08-03,12:04:00
6771,2023-08-03,14:56:00
6772,2023-08-03,08:00:00
6773,2023-08-03,18:05:00
6774,2023-08-03,19:14:00
6775,2023-08-03,18:11:00
6776,2023-08-03,12:06:00
6777,2023-08-03,19:04:00
6778,2023-08-03,11:33:00
6779,2023-08-03,21:46:00
6780,2023-08-03,09:36:00
6781,2023-08-03,11:49:00
6782,2023-08-03,14:13:00
6783,2023-08-03,20:35:00
6784,2023-08-03,20:36:00
6785,2023-08-03,21:10:00
6786,2023-08-03,18:24:00
6787,2023-08-03,18:45:00
6788,2023-08-03,13:58:00
6789,2023-08-03,12:04:00
6790,2023-08-03,21:38:00
6791,2023-08-03,21:57:00
6792,2023-08-03,13:21:00
6793,2023-08-03,23:55:00
6794,2023-08-03,11:32:00
6795,2023-08-04,14:10:00
6796,2023-08-04,08:35:00
6797,2023-08-04,13:34:00
6798,2023-08-04,12:08:00
6799,2023-08-04,19:03:00
6800,2023-08-04,13:17:00
6801,2023-08-04,16:41:00
6802,2023-08-04,12:59:00
6803,2023-08-04,18:04:00
6804,2023-08-04,16:36:00
6805,2023-08-04,19:44:00
6806,2023-08-04,08:47:00
6807,2023-08-04,18:08:00
6808,2023-08-04,08:03:00
6809,2023-08-04,12:14:00
6810,2023-08-04,19:45:00
6811,2023-08-04,16:54:00
6812,2023-08-04,18:15:00
6813,2023-08-04,12:02:00
6814,2023-08-04,19:32:00
6815,2023-08-04,13:56:00
6816,2023-08-04,09:25:00
6817,2023-08-04,11:22:00
6818,2023-08-04,19:59:00
6819,2023-08-04,21:29:00
6820,2023-08-04,11:39:00
6821,2023-08-04,19:49:00
6822,2023-08-04,11:41:00
6823,2023-08-04,11:26:00
6824,2023-08-04,18:30:00
6825,2023-08-04,11:55:00
6826,2023-08-04,19:07:00
6827,2023-08-04,18:16:00
6828,2023-08-04,13:04:00
6829,2023-08-05,12:09:00
6830,2023-08-05,19:07:00
6831,2023-08-05,15:32:00
6832,2023-08-05,14:35:00
6833,2023-08-05,21:53:00
6834,2023-08-05,23:29:00
6835,2023-08-05,22:24:00
6836,2023-08-05,14:59:00
6837,2023-08-05,14:23:00
6838,2023-08-05,13:37:00
6839,2023-08-05,13:19:00
6840,2023-08-05,21:27:00
6841,2023-08-05,12:43:00
6842,2023-08-05,12:45:00
6843,2023-08-05,14:22:00
6844,2023-08-05,10:10:00
6845,2023-08-05,15:54:00
6846,2023-08-05,12:27:00
6847,2023-08-05,18:05:00
6848,2023-08-05,12:16:00
6849,2023-08-05,14:42:00
6850,2023-08-05,13:41:00
6851,2023-08-05,20:17:00
6852,2023-08-05,18:43:00
6853,2023-08-05,18:34:00
6854,2023-08-05,18:47:00
6855,2023-08-05,21:09:00
6856,2023-08-05,20:58:00
6857,2023-08-05,18:42:00
6858,2023-08-05,21:16:00
6859,2023-08-05,13:51:00
6860,2023-08-05,12:46:00
6861,2023-08-05,23:29:00
6862,2023-08-05,22:56:00
6863,2023-08-05,11:23:00
6864,2023-08-05,19:15:00
6865,2023-08-05,12:52:00
6866,2023-08-05,08:04:00
6867,2023-08-05,13:54:00
6868,2023-08-05,21:25:00
6869,2023-08-05,09:23:00
6870,2023-08-05,21:58:00
6871,2023-08-05,20:31:00
6872,2023-08-05,14:25:00
6873,2023-08-05,20:46:00
6874,2023-08-05,20:12:00
6875,2023-08-05,12:27:00
6876,2023-08-05,14:54:00
6877,2023-08-05,14:59:00
6878,2023-08-06,21:51:00
6879,2023-08-06,12:57:00
6880,2023-08-06,11:11:00
6881,2023-08-06,13:01:00
6882,2023-08-06,18:36:00
6883,2023-08-06,13:32:00
6884,2023-08-06,13:11:00
6885,2023-08-06,19:20:00
6886,2023-08-06,20:36:00
6887,2023-08-06,13:54:00
6888,2023-08-06,15:54:00
6889,2023-08-06,18:29:00
6890,2023-08-06,20:08:00
6891,2023-08-06,11:17:00
6892,2023-08-06,11:59:00
6893,2023-08-06,18:42:00
6894,2023-08-06,22:15:00
6895,2023-08-06,19:26:00
6896,2023-08-06,20:49:00
6897,2023-08-06,13:13:00
6898,2023-08-06,18:28:00
6899,2023-08-06,19:42:00
6900,2023-08-06,19:06:00
6901,2023-08-06,22:01:00
6902,2023-08-06,18:31:00
6903,2023-08-06,20:58:00
6904,2023-08-06,11:05:00
6905,2023-08-06,14:05:00
6906,2023-08-06,20:20:00
6907,2023-08-06,13:52:00
6908,2023-08-06,23:47:00
6909,2023-08-06,21:56:00
6910,2023-08-06,21:16:00
6911,2023-08-06,14:03:00
6912,2023-08-06,12:41:00
6913,2023-08-06,22:44:00
6914,2023-08-06,20:56:00
6915,2023-08-06,19:14:00
6916,2023-08-06,21:28:00
6917,2023-08-06,14:25:00
6918,2023-08-06,21:12:00
6919,2023-08-06,11:07:00
6920,2023-08-06,11:41:00
6921,2023-08-06,20:52:00
6922,2023-08-06,14:59:00
6923,2023-08-06,18:59:00
6924,2023-08-06,20:41:00
6925,2023-08-06,18:02:00
6926,2023-08-06,08:30:00
6927,2023-08-07,18:19:00
6928,2023-08-07,14:42:00
6929,2023-08-07,19:07:00
6930,2023-08-07,17:19:00
6931,2023-08-07,11:49:00
6932,2023-08-07,21:33:00
6933,2023-08-07,18:31:00
6934,2023-08-07,22:12:00
6935,2023-08-07,14:39:00
6936,2023-08-07,12:33:00
6937,2023-08-07,19:58:00
6938,2023-08-07,19:36:00
6939,2023-08-07,21:50:00
6940,2023-08-07,12:46:00
6941,2023-08-07,13:52:00
6942,2023-08-07,19:58:00
6943,2023-08-07,12:09:00
6944,2023-08-07,21:14:00
6945,2023-08-07,19:57:00
6946,2023-08-07,19:00:00
6947,2023-08-07,14:44:00
6948,2023-08-07,19:50:00
6949,2023-08-07,12:14:00
6950,2023-08-08,17:22:00
6951,2023-08-08,23:25:00
6952,2023-08-08,11:35:00
6953,2023-08-08,22:32:00
6954,2023-08-08,14:50:00
6955,2023-08-08,22:53:00
6956,2023-08-08,21:02:00
6957,2023-08-08,14:07:00
6958,2023-08-08,11:22:00
6959,2023-08-08,19:57:00
6960,2023-08-08,22:45:00
6961,2023-08-08,14:42:00
6962,2023-08-08,21:59:00
6963,2023-08-08,20:34:00
6964,2023-08-08,21:30:00
6965,2023-08-08,14:48:00
6966,2023-08-08,12:13:00
6967,2023-08-08,22:44:00
6968,2023-08-08,22:10:00
6969,2023-08-08,18:40:00
6970,2023-08-08,13:16:00
6971,2023-08-08,23:35:00
6972,2023-08-08,22:45:00
6973,2023-08-08,19:11:00
6974,2023-08-08,20:25:00
6975,2023-08-08,12:52:00
6976,2023-08-08,20:13:00
6977,2023-08-08,11:57:00
6978,2023-08-08,14:55:00
6979,2023-08-08,18:54:00
6980,2023-08-08,18:17:00
6981,2023-08-09,21:17:00
6982,2023-08-09,12:00:00
6983,2023-08-09,16:14:00
6984,2023-08-09,20:49:00
6985,2023-08-09,13:09:00
6986,2023-08-09,07:14:00
6987,2023-08-09,19:25:00
6988,2023-08-09,20:42:00
6989,2023-08-09,14:42:00
6990,2023-08-09,11:20:00
6991,2023-08-09,21:02:00
6992,2023-08-09,13:36:00
6993,2023-08-09,12:59:00
6994,2023-08-09,18:23:00
6995,2023-08-09,13:04:00
6996,2023-08-09,13:21:00
6997,2023-08-09,15:36:00
6998,2023-08-09,18:36:00
6999,2023-08-09,19:37:00
7000,2023-08-09,14:22:00
7001,2023-08-09,18:30:00
7002,2023-08-09,19:01:00
7003,2023-08-09,14:10:00
7004,2023-08-09,18:39:00
7005,2023-08-09,21:06:00
7006,2023-08-09,11:09:00
7007,2023-08-09,12:36:00
7008,2023-08-09,14:57:00
7009,2023-08-09,21:29:00
7010,2023-08-09,21:25:00
7011,2023-08-10,21:13:00
7012,2023-08-10,14:31:00
7013,2023-08-10,19:05:00
7014,2023-08-10,19:08:00
7015,2023-08-10,16:43:00
7016,2023-08-10,21:21:00
7017,2023-08-10,21:41:00
7018,2023-08-10,20:15:00
7019,2023-08-10,19:40:00
7020,2023-08-10,20:12:00
7021,2023-08-10,11:40:00
7022,2023-08-10,20:19:00
7023,2023-08-10,13:11:00
7024,2023-08-10,12:02:00
7025,2023-08-10,11:22:00
7026,2023-08-10,20:31:00
7027,2023-08-10,20:18:00
7028,2023-08-10,21:51:00
7029,2023-08-10,21:00:00
7030,2023-08-11,10:35:00
7031,2023-08-11,16:19:00
7032,2023-08-11,21:31:00
7033,2023-08-11,17:28:00
7034,2023-08-11,20:56:00
7035,2023-08-11,21:52:00
7036,2023-08-11,13:27:00
7037,2023-08-11,18:16:00
7038,2023-08-11,18:01:00
7039,2023-08-11,16:20:00
7040,2023-08-11,21:12:00
7041,2023-08-11,10:17:00
7042,2023-08-11,19:29:00
7043,2023-08-11,15:56:00
7044,2023-08-11,20:08:00
7045,2023-08-11,21:14:00
7046,2023-08-11,11:44:00
7047,2023-08-11,14:46:00
7048,2023-08-11,09:22:00
7049,2023-08-11,12:29:00
7050,2023-08-11,15:27:00
7051,2023-08-11,11:54:00
7052,2023-08-11,13:58:00
7053,2023-08-11,20:39:00
7054,2023-08-11,13:26:00
7055,2023-08-11,19:19:00
7056,2023-08-11,23:55:00
7057,2023-08-11,20:47:00
7058,2023-08-11,13:50:00
7059,2023-08-11,13:39:00
7060,2023-08-11,12:48:00
7061,2023-08-12,13:17:00
7062,2023-08-12,20:14:00
7063,2023-08-12,20:56:00
7064,2023-08-12,15:33:00
7065,2023-08-12,19:09:00
7066,2023-08-12,13:32:00
7067,2023-08-12,17:46:00
7068,2023-08-12,15:36:00
7069,2023-08-12,20:06:00
7070,2023-08-12,11:00:00
7071,2023-08-12,23:08:00
7072,2023-08-12,12:07:00
7073,2023-08-12,18:30:00
7074,2023-08-12,13:12:00
7075,2023-08-12,14:23:00
7076,2023-08-12,12:54:00
7077,2023-08-12,18:15:00
7078,2023-08-12,09:17:00
7079,2023-08-12,20:24:00
7080,2023-08-12,19:46:00
7081,2023-08-12,18:52:00
7082,2023-08-12,09:06:00
7083,2023-08-12,11:13:00
7084,2023-08-12,21:21:00
7085,2023-08-12,20:33:00
7086,2023-08-12,21:12:00
7087,2023-08-12,13:40:00
7088,2023-08-12,21:00:00
7089,2023-08-12,21:51:00
7090,2023-08-12,12:04:00
7091,2023-08-12,13:35:00
7092,2023-08-12,13:44:00
7093,2023-08-12,14:14:00
7094,2023-08-12,12:59:00
7095,2023-08-12,20:03:00
7096,2023-08-12,20:56:00
7097,2023-08-12,14:10:00
7098,2023-08-12,19:02:00
7099,2023-08-12,19:19:00
7100,2023-08-12,15:16:00
7101,2023-08-12,17:06:00
7102,2023-08-12,08:42:00
7103,2023-08-12,17:26:00
7104,2023-08-12,21:50:00
7105,2023-08-12,18:02:00
7106,2023-08-12,20:45:00
7107,2023-08-12,19:36:00
7108,2023-08-12,21:48:00
7109,2023-08-12,18:09:00
7110,2023-08-13,14:28:00
7111,2023-08-13,18:29:00
7112,2023-08-13,11:19:00
7113,2023-08-13,13:03:00
7114,2023-08-13,13:03:00
7115,2023-08-13,13:27:00
7116,2023-08-13,12:28:00
7117,2023-08-13,19:12:00
7118,2023-08-13,12:39:00
7119,2023-08-13,18:08:00
7120,2023-08-13,09:25:00
7121,2023-08-13,18:13:00
7122,2023-08-13,11:14:00
7123,2023-08-13,08:16:00
7124,2023-08-13,16:04:00
7125,2023-08-13,18:42:00
7126,2023-08-13,21:23:00
7127,2023-08-13,18:28:00
7128,2023-08-13,19:49:00
7129,2023-08-13,17:22:00
7130,2023-08-13,20:15:00
7131,2023-08-13,18:11:00
7132,2023-08-13,13:13:00
7133,2023-08-13,12:58:00
7134,2023-08-13,13:52:00
7135,2023-08-13,15:01:00
7136,2023-08-13,12:02:00
7137,2023-08-13,13:29:00
7138,2023-08-13,11:05:00
7139,2023-08-13,15:10:00
7140,2023-08-13,19:18:00
7141,2023-08-13,13:03:00
7142,2023-08-13,17:26:00
7143,2023-08-13,20:42:00
7144,2023-08-13,21:46:00
7145,2023-08-13,18:53:00
7146,2023-08-13,21:20:00
7147,2023-08-13,21:06:00
7148,2023-08-13,19:59:00
7149,2023-08-13,14:23:00
7150,2023-08-13,19:34:00
7151,2023-08-13,21:09:00
7152,2023-08-13,21:40:00
7153,2023-08-13,11:11:00
7154,2023-08-13,11:51:00
7155,2023-08-13,23:24:00
7156,2023-08-13,13:45:00
7157,2023-08-13,12:15:00
7158,2023-08-13,17:12:00
7159,2023-08-13,15:50:00
7160,2023-08-14,11:05:00
7161,2023-08-14,22:33:00
7162,2023-08-14,17:02:00
7163,2023-08-14,13:44:00
7164,2023-08-14,18:42:00
7165,2023-08-14,18:29:00
7166,2023-08-14,21:18:00
7167,2023-08-14,19:38:00
7168,2023-08-14,11:37:00
7169,2023-08-14,23:44:00
7170,2023-08-14,13:47:00
7171,2023-08-14,18:31:00
7172,2023-08-14,12:09:00
7173,2023-08-14,21:47:00
7174,2023-08-14,12:35:00
7175,2023-08-14,15:01:00
7176,2023-08-14,13:09:00
7177,2023-08-14,14:11:00
7178,2023-08-14,13:43:00
7179,2023-08-14,21:54:00
7180,2023-08-14,22:47:00
7181,2023-08-14,19:12:00
7182,2023-08-14,23:19:00
7183,2023-08-15,18:19:00
7184,2023-08-15,21:32:00
7185,2023-08-15,20:00:00
7186,2023-08-15,11:51:00
7187,2023-08-15,13:39:00
7188,2023-08-15,20:04:00
7189,2023-08-15,20:12:00
7190,2023-08-15,21:31:00
7191,2023-08-15,12:25:00
7192,2023-08-15,17:13:00
7193,2023-08-15,13:26:00
7194,2023-08-15,12:28:00
7195,2023-08-15,21:20:00
7196,2023-08-15,19:58:00
7197,2023-08-15,12:01:00
7198,2023-08-15,16:22:00
7199,2023-08-15,19:51:00
7200,2023-08-15,18:41:00
7201,2023-08-15,12:09:00
7202,2023-08-15,18:04:00
7203,2023-08-15,14:13:00
7204,2023-08-15,09:20:00
7205,2023-08-15,21:14:00
7206,2023-08-15,16:42:00
7207,2023-08-15,19:41:00
7208,2023-08-15,17:46:00
7209,2023-08-15,12:02:00
7210,2023-08-15,15:21:00
7211,2023-08-15,18:41:00
7212,2023-08-15,20:06:00
7213,2023-08-15,11:14:00
7214,2023-08-15,18:02:00
7215,2023-08-16,19:45:00
7216,2023-08-16,18:52:00
7217,2023-08-16,19:54:00
7218,2023-08-16,12:50:00
7219,2023-08-16,13:32:00
7220,2023-08-16,18:45:00
7221,2023-08-16,12:55:00
7222,2023-08-16,16:34:00
7223,2023-08-16,16:19:00
7224,2023-08-16,18:48:00
7225,2023-08-16,20:16:00
7226,2023-08-16,18:24:00
7227,2023-08-16,13:48:00
7228,2023-08-16,11:02:00
7229,2023-08-16,19:36:00
7230,2023-08-16,21:28:00
7231,2023-08-16,21:15:00
7232,2023-08-16,20:49:00
7233,2023-08-16,21:40:00
7234,2023-08-16,16:47:00
7235,2023-08-16,11:38:00
7236,2023-08-16,15:13:00
7237,2023-08-16,12:07:00
7238,2023-08-16,21:51:00
7239,2023-08-16,11:12:00
7240,2023-08-16,13:44:00
7241,2023-08-17,08:39:00
7242,2023-08-17,12:50:00
7243,2023-08-17,23:46:00
7244,2023-08-17,17:58:00
7245,2023-08-17,18:05:00
7246,2023-08-17,17:28:00
7247,2023-08-17,14:37:00
7248,2023-08-17,20:36:00
7249,2023-08-17,18:41:00
7250,2023-08-17,12:07:00
7251,2023-08-17,18:03:00
7252,2023-08-17,14:27:00
7253,2023-08-17,17:44:00
7254,2023-08-17,18:03:00
7255,2023-08-17,08:47:00
7256,2023-08-17,13:12:00
7257,2023-08-17,19:55:00
7258,2023-08-17,13:40:00
7259,2023-08-17,08:17:00
7260,2023-08-17,12:35:00
7261,2023-08-18,19:59:00
7262,2023-08-18,17:10:00
7263,2023-08-18,18:03:00
7264,2023-08-18,17:44:00
7265,2023-08-18,16:48:00
7266,2023-08-18,15:54:00
7267,2023-08-18,12:56:00
7268,2023-08-18,21:43:00
7269,2023-08-18,19:13:00
7270,2023-08-18,21:57:00
7271,2023-08-18,20:40:00
7272,2023-08-18,14:11:00
7273,2023-08-18,11:15:00
7274,2023-08-18,16:49:00
7275,2023-08-18,11:12:00
7276,2023-08-18,12:12:00
7277,2023-08-18,19:06:00
7278,2023-08-18,19:22:00
7279,2023-08-18,21:47:00
7280,2023-08-18,18:33:00
7281,2023-08-18,17:48:00
7282,2023-08-18,18:25:00
7283,2023-08-18,23:31:00
7284,2023-08-18,11:27:00
7285,2023-08-18,20:52:00
7286,2023-08-18,18:40:00
7287,2023-08-18,18:54:00
7288,2023-08-18,20:15:00
7289,2023-08-18,19:29:00
7290,2023-08-18,21:07:00
7291,2023-08-19,18:22:00
7292,2023-08-19,23:37:00
7293,2023-08-19,19:34:00
7294,2023-08-19,20:42:00
7295,2023-08-19,17:43:00
7296,2023-08-19,08:44:00
7297,2023-08-19,13:44:00
7298,2023-08-19,23:34:00
7299,2023-08-19,12:39:00
7300,2023-08-19,18:08:00
7301,2023-08-19,12:19:00
7302,2023-08-19,19:21:00
7303,2023-08-19,13:42:00
7304,2023-08-19,17:00:00
7305,2023-08-19,20:56:00
7306,2023-08-19,11:28:00
7307,2023-08-19,14:09:00
7308,2023-08-19,21:27:00
7309,2023-08-19,20:04:00
7310,2023-08-19,21:31:00
7311,2023-08-19,07:35:00
7312,2023-08-19,21:19:00
7313,2023-08-19,21:16:00
7314,2023-08-19,20:25:00
7315,2023-08-19,12:51:00
7316,2023-08-19,20:07:00
7317,2023-08-19,15:18:00
7318,2023-08-19,20:13:00
7319,2023-08-19,11:24:00
7320,2023-08-19,11:16:00
7321,2023-08-19,11:50:00
7322,2023-08-19,21:56:00
7323,2023-08-19,08:07:00
7324,2023-08-19,18:10:00
7325,2023-08-19,14:02:00
7326,2023-08-19,13:35:00
7327,2023-08-19,18:01:00
7328,2023-08-19,19:17:00
7329,2023-08-19,20:22:00
7330,2023-08-19,19:00:00
7331,2023-08-19,19:55:00
7332,2023-08-19,18:21:00
7333,2023-08-19,17:52:00
7334,2023-08-19,19:39:00
7335,2023-08-20,20:53:00
7336,2023-08-20,18:35:00
7337,2023-08-20,12:00:00
7338,2023-08-20,14:50:00
7339,2023-08-20,11:03:00
7340,2023-08-20,07:43:00
7341,2023-08-20,14:48:00
7342,2023-08-20,18:37:00
7343,2023-08-20,20:41:00
7344,2023-08-20,13:24:00
7345,2023-08-20,13:49:00
7346,2023-08-20,21:34:00
7347,2023-08-20,20:27:00
7348,2023-08-20,15:32:00
7349,2023-08-20,18:41:00
7350,2023-08-20,14:10:00
7351,2023-08-20,17:51:00
7352,2023-08-20,07:40:00
7353,2023-08-20,21:23:00
7354,2023-08-20,18:03:00
7355,2023-08-20,13:19:00
7356,2023-08-20,20:08:00
7357,2023-08-20,18:25:00
7358,2023-08-20,17:21:00
7359,2023-08-20,23:52:00
7360,2023-08-20,19:19:00
7361,2023-08-20,21:09:00
7362,2023-08-20,19:07:00
7363,2023-08-20,13:39:00
7364,2023-08-20,21:08:00
7365,2023-08-20,14:49:00
7366,2023-08-20,12:07:00
7367,2023-08-20,20:15:00
7368,2023-08-20,13:28:00
7369,2023-08-20,20:31:00
7370,2023-08-20,14:19:00
7371,2023-08-20,20:23:00
7372,2023-08-20,21:20:00
7373,2023-08-20,12:34:00
7374,2023-08-20,11:31:00
7375,2023-08-20,19:18:00
7376,2023-08-20,13:13:00
7377,2023-08-20,11:00:00
7378,2023-08-20,21:08:00
7379,2023-08-20,18:59:00
7380,2023-08-20,21:15:00
7381,2023-08-20,19:40:00
7382,2023-08-20,23:10:00
7383,2023-08-20,16:34:00
7384,2023-08-21,20:35:00
7385,2023-08-21,13:35:00
7386,2023-08-21,12:37:00
7387,2023-08-21,19:43:00
7388,2023-08-21,19:45:00
7389,2023-08-21,18:25:00
7390,2023-08-21,13:31:00
7391,2023-08-21,11:28:00
7392,2023-08-21,13:58:00
7393,2023-08-21,11:23:00
7394,2023-08-21,11:16:00
7395,2023-08-21,16:17:00
7396,2023-08-21,16:40:00
7397,2023-08-21,12:19:00
7398,2023-08-21,17:46:00
7399,2023-08-21,20:07:00
7400,2023-08-21,21:07:00
7401,2023-08-21,13:44:00
7402,2023-08-21,21:12:00
7403,2023-08-21,12:02:00
7404,2023-08-21,14:32:00
7405,2023-08-21,19:12:00
7406,2023-08-21,12:26:00
7407,2023-08-21,11:44:00
7408,2023-08-21,12:27:00
7409,2023-08-21,21:32:00
7410,2023-08-21,19:51:00
7411,2023-08-21,18:22:00
7412,2023-08-21,21:34:00
7413,2023-08-21,15:18:00
7414,2023-08-21,21:11:00
7415,2023-08-21,11:20:00
7416,2023-08-21,14:44:00
7417,2023-08-21,13:53:00
7418,2023-08-21,20:46:00
7419,2023-08-22,17:03:00
7420,2023-08-22,11:22:00
7421,2023-08-22,16:12:00
7422,2023-08-22,14:31:00
7423,2023-08-22,14:28:00
7424,2023-08-22,19:37:00
7425,2023-08-22,18:19:00
7426,2023-08-22,14:08:00
7427,2023-08-22,20:56:00
7428,2023-08-22,14:16:00
7429,2023-08-22,23:03:00
7430,2023-08-22,18:44:00
7431,2023-08-22,07:34:00
7432,2023-08-22,20:30:00
7433,2023-08-22,11:34:00
7434,2023-08-22,20:10:00
7435,2023-08-22,11:34:00
7436,2023-08-22,20:57:00
7437,2023-08-22,13:24:00
7438,2023-08-22,13:39:00
7439,2023-08-22,21:37:00
7440,2023-08-22,12:35:00
7441,2023-08-22,20:52:00
7442,2023-08-22,21:21:00
7443,2023-08-22,20:48:00
7444,2023-08-23,11:53:00
7445,2023-08-23,19:09:00
